0.9,0.1805895,0.07565055556
0.95,0.180761,0.4285594444
1,0.2238075,0.7894716667
1.05,0.2690835,0.9913652778
1.1,0.3243065,1.142571111
1.15,0.3843315,1.258524167
1.2,0.4498445,1.379812778
1.25,0.522046,1.506246389
1.3,0.6004215,1.643255833
1.35,0.684971,1.771976111
1.4,0.7784385,1.831810556
