1,0.180075,0.004763888889
1.05,0.1799035,0.1472041667
1.1,0.189336,0.3958791667
1.15,0.221235,0.6189244444
1.2,0.2567355,0.7376405556
1.25,0.2961805,0.8192936111
1.3,0.3387125,0.8894180556
1.35,0.3850175,0.9610669444
1.4,0.434924,1.031381944
1.45,0.488089,1.103126111
1.5,0.545027,1.179729444
1.55,0.606081,1.256999722
1.6,0.670222,1.3471325
1.65,0.7407085,1.412588333
1.7,0.81291,1.395247778
