0.85,0.179389,0.063455
0.9,0.180075,0.3043172222
0.95,0.209573,0.5602333333
1,0.2430155,0.6898111111
1.05,0.2800595,0.7763233333
1.1,0.320705,0.8476863889
1.15,0.3647805,0.9197163889
1.2,0.412629,0.9924133333
1.25,0.464079,1.064062222
1.3,0.5191305,1.134186667
1.35,0.5774405,1.206883611
1.4,0.6395235,1.290918611
1.45,0.7053795,1.380670278
1.5,0.777581,1.428023333
