1.1,0.180418,0.05068777778
1.15,0.1795605,0.2978383333
1.2,0.20923,0.5699516667
1.25,0.244216,0.7096288889
1.3,0.2821175,0.7966175
1.35,0.323792,0.8690286111
1.4,0.369068,0.9401058333
1.45,0.417774,1.01185
1.5,0.470253,1.083308333
1.55,0.526162,1.155243056
1.6,0.5856725,1.229845556
1.65,0.6484415,1.325218611
1.7,0.7177275,1.410301667
1.75,0.788557,1.458321667
