1.05,0.17836,0.1249091667
1.1,0.184191,0.3688202778
1.15,0.2159185,0.6051091667
1.2,0.2509045,0.7280175
1.25,0.2900065,0.8113855556
1.3,0.3321955,0.8794138889
1.35,0.377986,0.9465847222
1.4,0.4268635,1.013469722
1.45,0.479171,1.083213056
1.5,0.5352515,1.15248
1.55,0.594419,1.223557222
1.6,0.657188,1.319597222
1.65,0.7242445,1.432215556
1.7,0.7966175,1.558363333
