1,0.2128315,0.6058713889
1.05,0.2488465,0.7404036111
1.1,0.2886345,0.8254866667
1.15,0.331338,0.8951347222
1.2,0.3781575,0.9642111111
1.25,0.4278925,1.031286667
1.3,0.481229,1.099600833
1.35,0.5376525,1.172583611
1.4,0.5983635,1.249853889
1.45,0.6621615,1.318930278
1.5,0.7317905,1.382099444
