0.9,0.187278,0.4820102778
0.95,0.2286095,0.8393019444
1,0.2800595,1.043005833
1.05,0.3356255,1.174775
1.1,0.397194,1.294729722
1.15,0.464765,1.419734167
1.2,0.539196,1.547596944
1.25,0.619458,1.683653611
1.3,0.7060655,1.802465
