1.25,0.1795605,0.05707138889
1.3,0.179389,0.3119394444
1.35,0.2063145,0.6575119444
1.4,0.250733,0.9077113889
1.45,0.3013255,1.069683611
1.5,0.3582635,1.202119722
1.55,0.4217185,1.325313889
1.6,0.490833,1.447936389
1.65,0.566293,1.577418889
1.7,0.64827,1.705472222
1.75,0.736421,1.798558611
